"Time,ETH_USD,ETH_USDT,ETH_USDC,BTC_USD,BTC_USDT,BTC_USDC,LTC_USD,LTC_USDT" "20230419 10:01:23,1989.73,1990.27,1990.49,29217.8,29209.6,29233.1,95.15,95.14" 
"20230419 12:07:26,1973.65,1973.33,1974.11,29243.9,29238.9,29252.7,95.29,95.25"
"20230419 12:07:38,1973.8,1973.6,1974.32,29249.4,29248.4,29262.8,95.3,95.26"
"20230419 12:07:49,1973.85,1973.76,1974.38,29256.0,29248.5,29256.4,95.3,95.26"
"20230419 12:08:00,1973.66,1973.5,1973.94,29249.1,29241.9,29257.7,95.3,95.26"
"20230419 12:08:11,1973.81,1973.87,1974.6,29258.2,29249.8,29266.0,95.3,95.26"
"20230419 12:08:23,1973.84,1973.65,1974.6,29257.2,29249.8,29263.4,95.3,95.26"
"20230419 12:08:34,1973.84,1973.53,1974.33,29257.2,29249.9,29263.0,95.29,95.26"
"20230419 12:08:45,1974.56,1974.38,1975.08,29267.4,29259.9,29273.0,95.32,95.3"
"20230419 12:08:57,1974.56,1974.41,1975.17,29267.4,29259.9,29273.0,95.32,95.3"
"20230419 12:09:08,1974.56,1974.4,1975.02,29259.9,29252.8,29264.9,95.32,95.29"
"20230419 12:09:19,1975.06,1974.97,1975.63,29264.9,29259.6,29273.0,95.32,95.32"
"20230419 12:09:30,1975.06,1974.99,1975.62,29264.9,29259.8,29273.6,95.32,95.32"
"20230419 12:09:42,1975.92,1975.49,1976.56,29267.4,29267.8,29279.9,95.39,95.36"
"20230419 12:09:53,1976.38,1975.93,1976.96,29274.6,29268.7,29279.9,95.4,95.37"
"20230419 12:10:04,1976.8,1976.5,1977.44,29282.0,29276.2,29286.1,95.4,95.37"
"20230419 12:10:15,1975.92,1975.43,1976.17,29272.3,29266.9,29277.0,95.41,95.32"
"20230419 12:10:27,1974.76,1974.51,1975.25,29265.5,29260.6,29275.9,95.33,95.3"
"20230419 12:10:38,1974.72,1974.54,1974.34,29257.2,29253.7,29261.5,95.29,95.26"
"20230419 12:10:49,1973.83,1973.59,1973.96,29249.0,29246.1,29258.6,95.27,95.25"
"20230419 12:11:00,1973.39,1973.21,1973.73,29249.0,29244.5,29257.2,95.26,95.22"
"20230419 12:11:11,1973.95,1973.87,1974.2,29253.0,29252.0,29267.1,95.29,95.26"
"20230419 12:11:23,1973.95,1973.88,1974.38,29253.0,29250.9,29265.4,95.28,95.24"
"20230419 12:11:34,1974.07,1973.89,1974.46,29253.0,29252.3,29267.1,95.27,95.24"
"20230419 12:11:45,1974.38,1974.51,1975.01,29259.6,29256.4,29269.7,95.29,95.26"
"20230419 12:11:56,1974.54,1974.51,1975.01,29259.6,29256.4,29269.7,95.29,95.26"
"20230419 12:12:07,1975.08,1974.94,1975.57,29267.5,29262.6,29276.9,95.32,95.3"
"20230419 12:12:19,1975.08,1975.26,1975.59,29267.5,29262.6,29278.9,95.32,95.3"
"20230419 12:12:30,1975.34,1975.26,1975.59,29267.5,29264.9,29278.9,95.32,95.3"
"20230419 12:12:41,1975.34,1975.26,1975.59,29267.5,29264.9,29278.9,95.32,95.3"
"20230419 12:12:53,1975.34,1975.27,1975.59,29267.5,29264.9,29278.9,95.35,95.32"
"20230419 12:13:04,1975.34,1975.27,1975.59,29272.3,29268.4,29278.9,95.37,95.33"
"20230419 12:13:15,1975.92,1975.99,1976.38,29279.7,29277.5,29288.3,95.39,95.37"
"20230419 12:13:26,1976.22,1976.0,1976.49,29280.4,29277.4,29291.3,95.39,95.38"
"20230419 12:13:37,1976.44,1976.1,1976.57,29285.2,29279.9,29294.4,95.41,95.38"
"20230419 12:13:49,1976.6,1976.51,1976.57,29285.2,29279.9,29294.4,95.41,95.39"
"20230419 12:14:00,1976.64,1976.5,1977.05,29285.2,29275.7,29291.4,95.41,95.39"
"20230419 12:14:11,1976.64,1976.67,1977.22,29285.2,29278.3,29291.4,95.41,95.39"
"20230419 12:14:22,1976.64,1976.75,1977.54,29285.2,29278.1,29291.4,95.41,95.39"
"20230419 12:14:34,1976.97,1976.99,1977.77,29285.2,29275.0,29291.4,95.41,95.38"
"20230419 12:14:45,1977.21,1977.19,1977.77,29285.2,29275.0,29292.8,95.42,95.38"
"20230419 12:14:56,1976.61,1976.6,1977.01,29272.7,29268.0,29283.0,95.38,95.35"
"20230419 12:15:08,1977.21,1977.3,1977.77,29283.0,29277.0,29290.9,95.42,95.38"
"20230419 12:15:19,1977.38,1977.41,1977.86,29283.0,29277.1,29289.4,95.43,95.39"
"20230419 12:15:31,1976.98,1976.55,1977.18,29275.1,29266.8,29281.2,95.4,95.36"
"20230419 12:15:42,1977.38,1977.31,1977.73,29279.8,29274.9,29290.8,95.43,95.39"
"20230419 12:15:53,1977.38,1977.53,1977.93,29283.6,29279.9,29294.6,95.44,95.41"
"20230419 12:16:05,1977.57,1977.55,1978.04,29283.6,29279.9,29294.6,95.45,95.42"
"20230419 12:16:16,1978.06,1978.19,1978.44,29287.9,29284.0,29294.6,95.5,95.45"
"20230419 12:16:27,1978.32,1978.12,1978.74,29295.2,29287.7,29302.1,95.49,95.45"
"20230419 12:16:39,1978.56,1978.49,1978.79,29293.6,29289.5,29303.7,95.51,95.47"
"20230419 12:16:50,1978.56,1978.45,1979.05,29293.6,29288.6,29303.7,95.52,95.48"
"20230419 12:17:02,1978.81,1978.88,1979.32,29301.6,29289.9,29306.6,95.52,95.49"
"20230419 12:17:13,1978.81,1978.72,1979.12,29301.6,29289.9,29311.0,95.56,95.51"
"20230419 12:17:24,1979.12,1978.99,1979.32,29302.9,29296.8,29310.2,95.56,95.54"
"20230419 12:17:36,1979.12,1978.94,1979.32,29302.9,29293.4,29305.1,95.55,95.51"
"20230419 12:17:47,1979.11,1979.18,1979.44,29302.0,29293.8,29309.2,95.59,95.56"
"20230419 12:17:58,1979.51,1979.57,1979.44,29306.8,29296.7,29311.1,95.59,95.58"
"20230419 12:18:10,1980.45,1980.57,1980.58,29306.5,29298.9,29311.1,95.59,95.55"
"20230419 12:18:21,1979.52,1979.66,1979.9,29306.5,29296.0,29311.1,95.62,95.57"
"20230419 12:18:33,1979.43,1979.28,1979.66,29302.0,29294.1,29304.7,95.56,95.52"
"20230419 12:18:44,1979.43,1979.28,1979.74,29302.1,29291.9,29307.6,95.59,95.55"
"20230419 12:18:55,1979.43,1979.31,1979.76,29302.1,29294.6,29307.6,95.59,95.55"
"20230419 12:19:06,1979.43,1979.33,1979.6,29302.0,29294.5,29310.8,95.6,95.55"
"20230419 12:19:17,1979.43,1979.27,1979.19,29302.0,29294.5,29307.7,95.59,95.55"
"20230419 12:19:29,1978.82,1978.82,1979.2,29298.4,29294.9,29309.6,95.57,95.54"
"20230419 12:19:40,1978.82,1978.79,1979.24,29298.4,29295.9,29309.6,95.58,95.52"
"20230419 12:19:52,1979.39,1979.15,1979.61,29302.0,29299.7,29311.1,95.58,95.52"
"20230419 12:20:03,1978.55,1978.51,1978.92,29296.6,29291.1,29305.5,95.55,95.49"
"20230419 12:20:15,1978.12,1978.09,1978.56,29293.0,29284.4,29297.8,95.52,95.45"
"20230419 12:20:26,1978.41,1977.61,1977.79,29285.2,29274.4,29291.5,95.46,95.42"
"20230419 12:20:37,1977.37,1977.2,1977.85,29277.2,29274.6,29290.5,95.42,95.37"
"20230419 12:20:49,1977.96,1977.7,1978.09,29280.1,29277.4,29293.4,95.42,95.38"
"20230419 12:21:00,1977.26,1977.09,1977.81,29275.1,29269.9,29285.9,95.42,95.38"
"20230419 12:21:11,1977.81,1977.71,1978.15,29280.1,29278.0,29294.5,95.48,95.43"
"20230419 12:21:23,1978.36,1978.03,1978.39,29282.0,29276.2,29292.4,95.5,95.45"
"20230419 12:21:34,1978.09,1978.0,1978.05,29282.0,29276.2,29292.4,95.49,95.45"
"20230419 12:21:46,1977.89,1977.45,1978.09,29282.0,29276.2,29292.4,95.41,95.38"
"20230419 12:21:58,1975.59,1975.06,1975.95,29265.7,29261.0,29277.8,95.32,95.3"
"20230419 12:22:09,1976.01,1975.79,1976.39,29268.1,29263.5,29282.6,95.38,95.33"
"20230419 12:22:21,1976.0,1974.85,1975.51,29261.0,29256.0,29272.4,95.35,95.32"
"20230419 12:22:32,1975.13,1974.95,1975.99,29262.8,29258.1,29276.3,95.42,95.38"
"20230419 12:22:44,1976.58,1976.11,1976.89,29268.1,29263.5,29281.0,95.47,95.42"
"20230419 12:22:55,1977.17,1976.67,1977.54,29268.1,29263.5,29281.0,95.49,95.45"
"20230419 12:23:06,1977.03,1976.73,1977.38,29268.1,29265.2,29281.0,95.47,95.42"
"20230419 12:23:18,1977.03,1976.8,1977.77,29287.8,29280.2,29299.6,95.5,95.46"
"20230419 12:23:29,1977.78,1977.39,1977.77,29287.8,29284.5,29298.1,95.49,95.44"
"20230419 12:23:40,1977.78,1977.39,1977.77,29287.8,29284.6,29298.1,95.49,95.45"
"20230419 12:23:51,1977.36,1977.06,1977.76,29281.1,29278.5,29294.7,95.45,95.41"
"20230419 12:24:03,1977.36,1977.06,1977.04,29281.1,29276.9,29289.6,95.44,95.4"
"20230419 12:24:14,1977.36,1976.66,1977.25,29270.4,29265.0,29280.5,95.43,95.39"
"20230419 12:24:25,1976.57,1976.66,1976.95,29268.7,29263.5,29280.5,95.44,95.39"
"20230419 12:24:36,1976.2,1975.95,1976.53,29264.6,29257.7,29274.8,95.41,95.36"
"20230419 12:24:47,1976.2,1976.25,1976.75,29263.4,29257.7,29274.8,95.42,95.36"
"20230419 12:24:59,1976.5,1976.25,1976.75,29263.4,29257.9,29274.8,95.41,95.37"
"20230419 12:25:10,1976.74,1976.61,1977.02,29269.9,29265.8,29282.3,95.39,95.34"
"20230419 12:25:21,1976.8,1976.5,1976.87,29269.9,29264.0,29277.5,95.39,95.35"
"20230419 12:25:32,1976.38,1976.11,1976.7,29266.3,29257.9,29273.3,95.38,95.33"
"20230419 12:25:44,1976.43,1976.18,1976.9,29265.3,29256.5,29273.3,95.38,95.34"
"20230419 12:25:55,1976.31,1976.17,1976.7,29257.1,29250.1,29269.8,95.36,95.32"
"20230419 12:26:06,1975.53,1975.37,1976.03,29256.0,29246.2,29263.4,95.34,95.3"
"20230419 12:26:18,1976.2,1976.6,1976.61,29256.0,29261.8,29278.7,95.4,95.36"
"20230419 12:26:29,1977.0,1976.72,1977.29,29268.7,29262.6,29278.7,95.42,95.37"
"20230419 12:26:40,1976.35,1976.18,1976.8,29261.6,29256.8,29272.9,95.39,95.34"
"20230419 12:26:52,1976.19,1975.97,1976.53,29258.7,29254.1,29269.9,95.33,95.27"
"20230419 12:27:03,1975.84,1975.43,1976.27,29251.0,29246.0,29265.2,95.32,95.27"
"20230419 12:27:14,1976.99,1976.62,1977.48,29269.7,29262.4,29278.1,95.41,95.37"
"20230419 12:27:25,1977.08,1976.83,1977.48,29269.7,29262.6,29278.1,95.39,95.35"
"20230419 12:27:37,1977.08,1976.83,1977.48,29269.7,29262.6,29278.1,95.44,95.4"
"20230419 12:27:48,1977.48,1977.35,1977.77,29273.4,29268.9,29288.0,95.5,95.46"
"20230419 12:27:59,1977.3,1977.0,1977.62,29273.4,29265.9,29281.7,95.46,95.42"
"20230419 12:28:11,1978.53,1978.19,1978.7,29281.5,29275.3,29290.8,95.55,95.51"
"20230419 12:28:22,1978.53,1978.08,1978.7,29281.5,29275.3,29290.8,95.58,95.52"
"20230419 12:28:34,1978.39,1977.91,1978.71,29281.5,29275.3,29290.8,95.55,95.5"
"20230419 12:28:45,1978.39,1978.08,1978.71,29281.5,29275.3,29290.8,95.56,95.53"
"20230419 12:28:56,1978.77,1978.42,1978.71,29282.7,29277.6,29290.8,95.59,95.54"
"20230419 12:29:08,1978.77,1977.65,1978.24,29277.6,29273.1,29287.2,95.52,95.47"
"20230419 12:29:19,1977.61,1977.37,1978.69,29273.7,29270.5,29287.9,95.55,95.52"
"20230419 12:29:30,1977.89,1977.27,1977.93,29272.0,29266.7,29281.7,95.53,95.48"
"20230419 12:29:42,1978.06,1977.55,1978.32,29273.2,29268.1,29282.1,95.55,95.48"
"20230419 12:29:53,1977.6,1977.39,1978.39,29270.2,29264.4,29278.3,95.54,95.48"
"20230419 12:30:04,1977.6,1977.39,1978.23,29270.2,29267.2,29283.2,95.57,95.51"
"20230419 12:30:16,1977.6,1977.32,1978.27,29270.2,29267.8,29283.2,95.54,95.48"
"20230419 12:30:27,1977.6,1977.31,1978.27,29270.2,29267.8,29283.2,95.54,95.48"
"20230419 12:30:38,1977.6,1977.41,1978.27,29270.2,29267.8,29283.2,95.57,95.51"
"20230419 12:30:50,1977.59,1977.42,1978.27,29277.1,29270.7,29283.5,95.57,95.52"
"20230419 12:31:01,1977.59,1977.66,1978.44,29277.1,29270.7,29283.5,95.59,95.52"
"20230419 12:31:12,1977.59,1977.74,1978.7,29277.1,29270.7,29283.5,95.58,95.52"
"20230419 12:31:24,1978.17,1978.1,1978.71,29282.8,29279.3,29293.3,95.62,95.55"
"20230419 12:31:35,1977.61,1977.67,1978.42,29277.8,29271.5,29287.2,95.61,95.56"
"20230419 12:31:46,1978.56,1978.59,1979.32,29291.0,29283.6,29300.1,95.64,95.56"
"20230419 12:31:58,1979.15,1979.09,1979.32,29294.1,29289.0,29303.7,95.65,95.58"
"20230419 12:32:09,1979.07,1978.88,1979.32,29294.1,29289.2,29303.7,95.65,95.59"
"20230419 12:32:20,1979.07,1979.02,1979.32,29294.1,29289.9,29303.7,95.65,95.58"
"20230419 12:32:32,1979.4,1979.39,1979.78,29298.9,29292.7,29307.4,95.66,95.59"
"20230419 12:32:43,1979.25,1979.35,1979.66,29298.7,29291.4,29305.0,95.65,95.59"
"20230419 12:32:54,1979.3,1979.14,1979.62,29298.7,29291.4,29305.0,95.65,95.59"
"20230419 12:33:06,1979.42,1979.16,1979.66,29298.7,29293.8,29308.4,95.65,95.59"
"20230419 12:33:17,1979.65,1979.47,1980.36,29298.7,29294.5,29311.1,95.66,95.6"
"20230419 12:33:28,1980.21,1980.04,1980.63,29298.7,29295.0,29311.8,95.67,95.57"
"20230419 12:33:39,1980.0,1979.99,1980.79,29298.7,29295.3,29309.5,95.63,95.57"
"20230419 12:33:51,1981.08,1980.96,1981.08,29298.9,29297.6,29312.4,95.65,95.61"
"20230419 12:34:02,1983.82,1983.76,1984.99,29318.4,29308.3,29327.8,95.71,95.65"
"20230419 12:34:13,1980.59,1980.44,1981.09,29298.5,29294.6,29307.6,95.62,95.58"
"20230419 12:34:25,1981.71,1981.89,1981.52,29307.5,29304.3,29318.3,95.68,95.62"
"20230419 12:34:36,1983.78,1983.82,1983.81,29312.1,29308.9,29324.6,95.72,95.69"
"20230419 12:34:47,1983.42,1983.42,1983.49,29315.3,29308.9,29324.7,95.76,95.71"
"20230419 12:34:59,1983.27,1983.13,1983.43,29316.4,29313.4,29327.8,95.76,95.7"
"20230419 12:35:10,1982.0,1981.9,1982.1,29311.3,29309.5,29324.5,95.69,95.64"
"20230419 12:35:21,1981.24,1981.01,1981.08,29301.6,29300.0,29314.5,95.68,95.65"
"20230419 12:35:33,1981.23,1981.16,1981.33,29304.1,29300.0,29311.3,95.71,95.63"
"20230419 12:35:44,1981.08,1981.0,1981.1,29302.5,29300.1,29315.8,95.67,95.62"
"20230419 12:35:56,1980.89,1981.01,1981.03,29297.4,29295.6,29308.4,95.68,95.62"
"20230419 12:36:07,1982.23,1982.44,1982.64,29301.2,29300.7,29314.0,95.73,95.68"
"20230419 12:36:18,1982.21,1982.01,1982.24,29301.2,29296.5,29308.4,95.73,95.68"
"20230419 12:36:30,1982.18,1982.01,1982.22,29301.2,29296.5,29308.6,95.74,95.68"
"20230419 12:36:41,1982.69,1982.62,1983.0,29299.0,29296.4,29311.3,95.75,95.69"
"20230419 12:36:52,1982.42,1982.1,1982.52,29297.1,29293.7,29308.0,95.79,95.73"
"20230419 12:37:04,1982.25,1982.63,1982.73,29297.1,29294.7,29311.3,95.76,95.71"
"20230419 12:37:15,1983.8,1983.51,1984.22,29302.5,29303.8,29318.0,95.8,95.75"
"20230419 12:37:27,1984.02,1983.89,1984.24,29314.5,29308.8,29324.8,95.81,95.76"
"20230419 12:37:38,1985.55,1985.47,1985.59,29318.7,29317.6,29327.8,95.83,95.79"
"20230419 12:37:49,1985.77,1985.44,1985.79,29332.4,29320.0,29330.9,95.83,95.8"
"20230419 12:38:01,1983.93,1983.84,1984.31,29317.5,29313.3,29328.9,95.82,95.78"
"20230419 12:38:12,1984.43,1984.81,1985.15,29324.3,29320.8,29337.9,95.87,95.84"
"20230419 12:38:23,1984.42,1984.29,1984.7,29324.3,29325.2,29338.5,95.87,95.83"
"20230419 12:38:37,1984.36,1983.97,1984.55,29329.9,29325.3,29338.6,95.88,95.83"
"20230419 12:38:48,1984.64,1984.55,1985.11,29331.7,29330.4,29345.5,95.87,95.83"
"20230419 12:39:00,1985.05,1984.76,1985.33,29335.5,29331.1,29350.1,95.87,95.83"
"20230419 12:39:12,1985.58,1985.25,1985.76,29330.5,29325.6,29346.0,95.89,95.85"
"20230419 12:39:23,1986.75,1986.51,1986.62,29335.4,29332.9,29350.7,95.92,95.88"
"20230419 12:39:35,1986.43,1986.2,1986.5,29339.0,29333.2,29348.3,95.9,95.86"
"20230419 12:39:46,1985.76,1985.28,1985.75,29331.8,29326.0,29343.1,95.89,95.86"
"20230419 12:39:58,1984.75,1984.57,1985.03,29326.8,29319.7,29333.5,95.84,95.8"
"20230419 12:40:09,1983.61,1983.48,1984.19,29314.4,29310.0,29324.8,95.8,95.76"
"20230419 12:40:20,1983.47,1983.18,1983.51,29310.9,29304.6,29321.1,95.79,95.73"
"20230419 12:40:31,1983.03,1983.0,1983.44,29318.5,29310.9,29333.1,95.82,95.76"
"20230419 12:40:43,1983.79,1983.58,1984.04,29321.8,29315.5,29333.3,95.82,95.76"
"20230419 12:40:54,1983.75,1983.58,1984.57,29321.8,29310.3,29329.5,95.82,95.76"
"20230419 12:41:06,1983.62,1983.51,1984.05,29310.9,29304.7,29322.7,95.79,95.74"
"20230419 12:41:17,1982.88,1982.84,1983.39,29306.5,29301.0,29319.8,95.8,95.75"
"20230419 12:41:28,1982.88,1982.73,1983.39,29306.5,29304.6,29324.0,95.81,95.76"
"20230419 12:41:40,1982.88,1982.33,1983.39,29312.9,29307.1,29328.3,95.79,95.73"
"20230419 12:41:51,1982.45,1982.31,1982.89,29307.7,29301.5,29322.1,95.78,95.72"
"20230419 12:42:02,1983.79,1983.59,1983.94,29315.4,29312.6,29331.8,95.79,95.76"
"20230419 12:42:14,1984.46,1984.32,1984.7,29315.4,29316.8,29332.5,95.79,95.76"
"20230419 12:42:25,1983.63,1983.7,1984.15,29315.4,29316.6,29331.1,95.8,95.76"
"20230419 12:42:37,1983.76,1983.59,1984.06,29315.4,29315.6,29331.1,95.78,95.74"
"20230419 12:42:48,1983.78,1983.45,1984.06,29315.4,29315.6,29331.2,95.79,95.74"
"20230419 12:42:59,1983.39,1983.33,1983.58,29315.2,29310.5,29327.6,95.76,95.71"
"20230419 12:43:11,1983.4,1983.33,1983.69,29305.2,29301.0,29313.3,95.66,95.63"
"20230419 12:43:22,1980.73,1980.94,1980.87,29295.7,29296.8,29308.0,95.66,95.65"
"20230419 12:43:34,1981.69,1981.38,1982.1,29307.2,29303.5,29320.5,95.72,95.68"
"20230419 12:43:45,1981.03,1981.09,1981.58,29293.3,29290.3,29309.5,95.69,95.65"
"20230419 12:43:56,1981.03,1980.9,1981.44,29294.2,29288.6,29305.6,95.69,95.66"
"20230419 12:44:08,1979.81,1979.72,1980.09,29278.6,29276.0,29298.2,95.62,95.6"
"20230419 12:44:19,1980.13,1980.14,1980.66,29284.5,29279.9,29298.4,95.62,95.58"
"20230419 12:44:30,1981.03,1981.02,1981.47,29295.0,29289.6,29308.0,95.66,95.61"
"20230419 12:44:42,1980.82,1980.68,1981.04,29290.7,29284.6,29303.5,95.63,95.59"
"20230419 12:44:53,1980.81,1980.65,1981.04,29290.7,29284.9,29303.3,95.63,95.59"
"20230419 12:45:05,1980.12,1980.18,1980.48,29285.4,29278.4,29301.3,95.6,95.56"
"20230419 12:45:16,1980.83,1980.66,1981.06,29288.9,29283.9,29304.3,95.61,95.58"
"20230419 12:45:27,1981.02,1980.92,1981.19,29288.9,29284.5,29306.6,95.63,95.59"
"20230419 12:45:39,1980.9,1980.72,1981.16,29288.9,29283.2,29304.2,95.61,95.57"
"20230419 12:45:50,1980.94,1980.8,1981.33,29288.9,29283.0,29304.2,95.63,95.59"
"20230419 12:46:02,1980.94,1980.98,1981.32,29288.9,29283.0,29302.8,95.67,95.64"
"20230419 12:46:13,1980.94,1980.98,1981.31,29288.9,29281.4,29298.5,95.69,95.67"
"20230419 12:46:24,1980.45,1980.85,1980.67,29282.0,29279.5,29300.7,95.67,95.64"
"20230419 12:46:36,1980.94,1980.79,1981.14,29287.4,29277.8,29299.0,95.66,95.63"
"20230419 12:46:47,1980.12,1980.11,1980.53,29287.4,29275.6,29298.5,95.67,95.64"
"20230419 12:46:58,1980.23,1980.17,1980.53,29287.4,29276.9,29297.5,95.64,95.62"
"20230419 12:47:10,1979.5,1979.6,1980.0,29277.3,29263.9,29289.4,95.6,95.52"
"20230419 12:47:21,1978.43,1978.56,1979.22,29279.8,29273.1,29290.4,95.59,95.55"
"20230419 12:47:32,1978.98,1978.82,1979.19,29279.4,29273.4,29290.3,95.58,95.55"
"20230419 12:47:44,1979.29,1979.3,1979.63,29286.2,29279.9,29299.1,95.56,95.53"
"20230419 12:47:55,1979.62,1979.59,1979.63,29287.6,29282.1,29298.0,95.53,95.48"
"20230419 12:48:06,1979.74,1979.58,1979.99,29287.6,29282.1,29299.0,95.53,95.48"
"20230419 12:48:18,1980.36,1980.35,1980.55,29297.0,29289.5,29303.3,95.53,95.49"
"20230419 12:48:29,1980.36,1980.48,1980.62,29294.5,29287.1,29305.1,95.53,95.49"
"20230419 12:48:40,1980.81,1980.72,1980.9,29289.3,29283.6,29300.5,95.54,95.49"
"20230420 10:17:46,1951.85,1951.1,1951.62,28845.9,28838.9,28844.8,90.9,90.88"
"20230420 10:17:58,1951.85,1951.28,1951.83,28845.9,28838.5,28844.8,90.89,90.85"
"20230420 10:18:09,1951.85,1951.62,1952.37,28851.1,28847.3,28859.7,90.89,90.86"
"20230420 10:18:21,1952.63,1951.71,1952.36,28848.3,28840.6,28849.0,90.94,90.91"
"20230420 10:18:33,1952.46,1951.71,1952.42,28848.3,28840.6,28849.0,90.93,90.91"
"20230420 10:18:44,1953.02,1952.06,1952.69,28854.3,28844.6,28855.1,90.97,90.93"
"20230420 10:18:56,1952.84,1951.99,1952.69,28854.3,28846.0,28855.1,90.98,90.95"
"20230420 10:19:07,1952.84,1952.44,1953.59,28854.3,28853.6,28861.7,91.02,90.99"
"20230420 10:19:19,1954.28,1953.61,1954.17,28865.8,28859.9,28867.2,91.03,91.01"
"20230420 10:19:31,1954.37,1953.61,1954.18,28867.3,28863.0,28871.6,91.04,91.01"
"20230420 10:19:42,1954.9,1954.22,1954.85,28874.1,28868.9,28876.4,91.03,91.01"
"20230420 10:19:54,1954.9,1954.22,1954.85,28874.1,28868.9,28876.4,91.04,91.01"
"20230420 10:20:05,1954.9,1954.22,1954.6,28871.3,28867.3,28873.3,91.04,91.02"
"20230420 10:20:17,1954.43,1954.0,1954.3,28867.3,28863.1,28868.7,91.04,91.01"
"20230420 10:20:29,1953.84,1953.22,1953.58,28856.1,28851.2,28857.6,90.96,90.94"
"20230420 10:20:41,1954.41,1953.75,1954.37,28862.3,28856.8,28865.8,91.0,90.96"
"20230420 10:20:52,1954.13,1953.55,1954.04,28862.3,28856.8,28862.6,90.96,90.94"
"20230420 10:21:04,1954.69,1954.21,1954.72,28870.1,28867.0,28874.5,91.01,90.98"
"20230420 10:21:15,1954.89,1954.31,1954.83,28870.1,28864.4,28871.5,91.02,90.98"
"20230420 10:21:26,1955.03,1954.57,1954.98,28870.1,28863.6,28874.4,91.04,91.0"
"20230420 10:21:38,1955.03,1954.57,1954.98,28870.1,28863.6,28876.3,91.05,91.0"
"20230420 10:21:50,1955.13,1954.57,1954.98,28870.1,28863.6,28874.4,91.05,91.0"
"20230420 10:22:01,1955.13,1954.57,1954.98,28869.3,28863.4,28872.7,91.05,91.0"
"20230420 10:22:12,1955.13,1954.58,1954.98,28869.3,28863.4,28872.7,91.05,91.02"
"20230420 10:22:24,1955.68,1955.29,1955.51,28872.7,28867.1,28875.7,91.08,91.07"
"20230420 10:22:36,1955.99,1955.22,1955.77,28876.0,28867.9,28875.7,91.09,91.07"
"20230420 10:22:47,1955.64,1955.01,1955.62,28875.0,28866.9,28874.7,91.11,91.09"
"20230420 10:22:59,1955.64,1955.17,1955.76,28875.0,28868.9,28878.3,91.11,91.1"
"20230420 10:23:10,1955.64,1955.02,1955.59,28875.0,28868.7,28878.1,91.1,91.07"
"20230420 10:23:22,1955.64,1955.21,1955.76,28875.0,28868.7,28878.3,91.09,91.07"
"20230420 10:23:33,1955.64,1955.21,1955.54,28873.5,28868.0,28876.4,91.1,91.08"
"20230420 10:23:45,1955.64,1955.21,1955.77,28873.5,28870.4,28878.3,91.1,91.09"
"20230420 10:23:56,1955.98,1955.29,1955.77,28873.5,28873.8,28880.9,91.1,91.08"
"20230420 10:24:08,1955.86,1955.29,1955.77,28873.5,28870.4,28879.9,91.09,91.08"
"20230420 10:24:20,1955.76,1955.24,1955.77,28873.5,28870.4,28879.9,91.11,91.09"
"20230420 10:24:31,1955.09,1954.54,1954.89,28867.9,28863.4,28871.5,90.98,90.96"
"20230420 10:24:43,1955.09,1954.39,1954.79,28867.9,28857.6,28865.0,90.91,90.89"
"20230420 10:24:54,1954.77,1954.28,1954.82,28863.8,28857.5,28865.0,91.03,91.01"
"20230420 10:25:06,1954.44,1954.0,1954.38,28863.8,28856.0,28865.0,90.97,90.95"
"20230420 10:25:18,1954.62,1954.15,1954.39,28863.8,28856.0,28865.0,90.97,90.95"
"20230420 10:25:29,1954.62,1954.15,1954.47,28863.8,28856.0,28865.0,90.98,90.93"
"20230420 10:25:41,1954.21,1954.0,1954.02,28850.5,28843.4,28852.2,90.94,90.92"
"20230420 10:25:52,1954.21,1954.0,1954.13,28848.3,28841.9,28851.5,90.98,90.95"
"20230420 10:26:04,1954.21,1954.0,1954.04,28848.3,28841.9,28851.4,90.95,90.93"
"20230420 10:26:17,1954.21,1954.0,1954.12,28848.3,28841.1,28851.4,90.95,90.93"
"20230420 10:26:29,1954.21,1954.0,1953.98,28848.3,28841.1,28851.4,90.96,90.94"
"20230420 10:26:40,1953.88,1953.45,1953.58,28843.9,28837.4,28846.4,90.92,90.91"
"20230420 10:26:52,1953.88,1953.45,1953.58,28843.9,28833.2,28846.4,90.93,90.91"
"20230420 10:27:03,1953.73,1953.34,1953.55,28842.0,28841.0,28850.4,90.97,90.96"
"20230420 10:27:14,1954.89,1954.47,1954.85,28856.4,28849.0,28861.2,91.02,91.02"
"20230420 10:27:26,1955.75,1955.19,1955.46,28866.3,28859.4,28870.1,91.06,91.03"
"20230420 10:27:37,1955.73,1955.04,1955.57,28866.3,28859.4,28870.1,91.07,91.02"
"20230420 10:27:49,1955.46,1955.04,1955.57,28866.3,28856.9,28867.1,91.05,91.02"
"20230420 10:28:01,1955.75,1955.39,1955.65,28867.1,28859.9,28870.1,91.06,91.02"
"20230420 10:28:12,1955.75,1955.39,1955.65,28869.8,28859.9,28870.1,91.07,91.02"
"20230420 10:28:24,1955.75,1955.39,1955.65,28869.8,28859.5,28870.1,91.07,91.02"
"20230420 10:28:35,1955.55,1955.15,1955.28,28862.0,28852.4,28861.9,91.03,91.0"
"20230420 10:28:47,1955.24,1954.87,1955.25,28858.7,28852.4,28860.7,91.03,91.0"
